team_a_strength,team_b_strength,toss_winner_is_a,toss_decision_bat,is_first_innings,batting_team_is_a,runs_a,wickets_a,overs_a,runs_b,wickets_b,overs_b,target,label_winner_is_a
0.46,0.35,0,1,0,1,111,2,14.0,157,2,20.0,158,1
0.46,0.35,0,1,0,1,122,2,15.0,157,2,20.0,158,1
0.46,0.35,0,1,0,1,126,3,16.0,157,2,20.0,158,1
0.46,0.35,0,1,0,1,135,3,17.0,157,2,20.0,158,1
0.46,0.35,0,1,0,1,138,4,18.0,157,2,20.0,158,1
0.46,0.35,0,1,0,1,148,4,19.0,157,2,20.0,158,1
0.46,0.35,0,1,0,1,159,4,19.83,157,2,20.0,158,1
0.62,0.5,0,1,1,0,0,0,0.0,4,0,1.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,7,0,2.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,9,0,3.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,17,0,4.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,24,0,5.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,31,1,6.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,37,2,7.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,45,2,8.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,56,2,9.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,73,3,10.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,84,4,11.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,93,4,12.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,100,4,13.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,105,4,14.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,106,4,15.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,115,4,16.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,117,5,17.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,119,5,18.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,122,7,19.0,0,1
0.62,0.5,0,1,1,0,0,0,0.0,129,8,20.0,0,1
0.62,0.5,0,1,0,1,4,0,1.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,10,0,2.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,19,0,3.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,22,0,4.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,25,0,5.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,37,0,6.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,44,0,7.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,49,1,8.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,52,1,9.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,57,1,10.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,60,2,11.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,68,2,12.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,73,3,13.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,79,3,14.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,85,3,15.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,97,3,16.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,113,4,17.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,127,4,18.0,129,8,20.0,130,1
0.62,0.5,0,1,0,1,131,4,19.0,129,8,20.0,130,1
0.41,0.52,0,0,1,1,3,0,1.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,7,0,2.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,12,0,3.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,17,1,4.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,25,1,5.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,32,1,6.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,47,1,7.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,49,1,8.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,58,1,9.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,69,1,10.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,79,1,11.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,84,1,12.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,91,1,13.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,97,1,14.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,105,2,15.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,112,3,16.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,122,3,17.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,129,4,18.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,131,4,19.0,0,0,0.0,0,0
0.41,0.52,0,0,1,1,139,4,20.0,0,0,0.0,0,0
0.41,0.52,0,0,0,0,139,4,20.0,13,0,1.0,140,0
0.41,0.52,0,0,0,0,139,4,20.0,16,1,2.0,140,0
0.41,0.52,0,0,0,0,139,4,20.0,20,1,3.0,140,0
0.41,0.52,0,0,0,0,139,4,20.0,35,1,4.0,140,0
0.41,0.52,0,0,0,0,139,4,20.0,46,1,5.0,140,0
0.41,0.52,0,0,0,0,139,4,20.0,58,1,6.0,140,0
0.41,0.52,0,0,0,0,139,4,20.0,65,1,7.0,140,0
0.41,0.52,0,0,0,0,139,4,20.0,71,2,8.0,140,0
0.41,0.52,0,0,0,0,139,4,20.0,79,2,9.0,140,0
0.41,0.52,0,0,0,0,139,4,20.0,90,2,10.0,140,0
0.41,0.52,0,0,0,0,139,4,20.0,110,2,11.0,140,0
0.41,0.52,0,0,0,0,139,4,20.0,119,2,12.0,140,0
0.41,0.52,0,0,0,0,139,4,20.0,131,2,13.0,140,0
0.41,0.52,0,0,0,0,139,4,20.0,140,2,14.0,140,0
0.51,0.59,1,0,1,0,0,0,0.0,2,1,1.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,9,1,2.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,11,2,3.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,16,3,4.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,26,4,5.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,37,5,6.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,47,5,7.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,49,6,8.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,57,6,9.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,63,7,10.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,68,7,11.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,73,7,12.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,75,7,13.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,76,7,14.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,80,7,15.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,96,7,16.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,106,7,17.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,115,7,18.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,120,7,19.0,0,1
0.51,0.59,1,0,1,0,0,0,0.0,126,7,20.0,0,1
0.51,0.59,1,0,0,1,3,1,1.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,9,1,2.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,19,1,3.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,29,2,4.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,34,2,5.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,38,3,6.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,40,4,7.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,42,6,8.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,48,6,9.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,56,6,10.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,65,6,11.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,77,6,12.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,79,6,13.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,88,6,14.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,91,8,15.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,98,9,16.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,104,9,17.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,110,9,18.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,120,9,19.0,126,7,20.0,127,1
0.51,0.59,1,0,0,1,127,9,19.83,126,7,20.0,127,1
0.43,0.45,1,1,1,1,4,0,1.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,14,1,2.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,19,1,3.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,23,1,4.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,23,1,5.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,29,1,6.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,32,2,7.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,39,3,8.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,51,4,9.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,61,4,10.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,65,4,11.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,75,4,12.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,77,4,13.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,79,4,14.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,90,5,15.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,96,5,16.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,101,5,17.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,110,5,18.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,117,5,19.0,0,0,0.0,0,0
0.43,0.45,1,1,1,1,133,5,20.0,0,0,0.0,0,0
0.43,0.45,1,1,0,0,133,5,20.0,11,0,1.0,134,0
0.43,0.45,1,1,0,0,133,5,20.0,18,0,2.0,134,0
0.43,0.45,1,1,0,0,133,5,20.0,23,0,3.0,134,0
0.43,0.45,1,1,0,0,133,5,20.0,29,0,4.0,134,0
0.43,0.45,1,1,0,0,133,5,20.0,33,0,5.0,134,0
0.43,0.45,1,1,0,0,133,5,20.0,33,0,6.0,134,0
0.43,0.45,1,1,0,0,133,5,20.0,38,0,7.0,134,0
0.43,0.45,1,1,0,0,133,5,20.0,44,0,8.0,134,0
0.43,0.45,1,1,0,0,133,5,20.0,51,0,9.0,134,0
0.43,0.45,1,1,0,0,133,5,20.0,61,0,10.0,134,0
0.43,0.45,1,1,0,0,133,5,20.0,75,0,11.0,134,0
0.43,0.45,1,1,0,0,133,5,20.0,82,0,12.0,134,0
0.43,0.45,1,1,0,0,133,5,20.0,90,0,13.0,134,0
0.43,0.45,1,1,0,0,133,5,20.0,100,0,14.0,134,0
0.43,0.45,1,1,0,0,133,5,20.0,114,0,15.0,134,0
0.43,0.45,1,1,0,0,133,5,20.0,121,0,16.0,134,0
0.43,0.45,1,1,0,0,133,5,20.0,130,0,17.0,134,0
0.43,0.45,1,1,0,0,133,5,20.0,135,0,17.33,134,0
0.46,0.52,1,1,1,1,2,0,1.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,7,0,2.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,25,0,3.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,27,0,4.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,33,0,5.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,36,1,6.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,38,1,7.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,47,1,8.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,59,2,9.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,67,2,10.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,79,2,11.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,89,3,12.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,100,4,13.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,102,4,14.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,104,4,15.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,110,4,16.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,114,5,17.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,118,5,18.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,128,5,19.0,0,0,0.0,0,0
0.46,0.52,1,1,1,1,134,5,20.0,0,0,0.0,0,0
0.46,0.52,1,1,0,0,134,5,20.0,8,0,1.0,135,0
0.46,0.52,1,1,0,0,134,5,20.0,14,0,2.0,135,0
0.46,0.52,1,1,0,0,134,5,20.0,30,0,3.0,135,0
0.46,0.52,1,1,0,0,134,5,20.0,36,0,4.0,135,0
0.46,0.52,1,1,0,0,134,5,20.0,43,0,5.0,135,0
0.46,0.52,1,1,0,0,134,5,20.0,54,0,6.0,135,0
0.46,0.52,1,1,0,0,134,5,20.0,61,0,7.0,135,0
0.46,0.52,1,1,0,0,134,5,20.0,64,1,8.0,135,0
0.46,0.52,1,1,0,0,134,5,20.0,72,1,9.0,135,0
0.46,0.52,1,1,0,0,134,5,20.0,89,1,10.0,135,0
0.46,0.52,1,1,0,0,134,5,20.0,96,1,11.0,135,0
0.46,0.52,1,1,0,0,134,5,20.0,102,2,12.0,135,0
0.46,0.52,1,1,0,0,134,5,20.0,109,2,13.0,135,0
0.46,0.52,1,1,0,0,134,5,20.0,116,2,14.0,135,0
0.46,0.52,1,1,0,0,134,5,20.0,124,2,15.0,135,0
0.46,0.52,1,1,0,0,134,5,20.0,138,2,16.0,135,0
0.53,0.53,0,0,1,1,6,0,1.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,11,0,2.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,18,0,3.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,21,0,4.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,26,1,5.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,33,1,6.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,39,1,7.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,51,2,8.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,56,3,9.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,63,3,10.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,73,3,11.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,79,3,12.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,85,3,13.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,91,4,14.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,101,5,15.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,106,5,16.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,116,6,17.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,135,7,18.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,147,8,19.0,0,0,0.0,0,1
0.53,0.53,0,0,1,1,153,8,20.0,0,0,0.0,0,1
0.53,0.53,0,0,0,0,153,8,20.0,3,0,1.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,8,0,2.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,13,0,3.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,14,1,4.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,21,1,5.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,30,1,6.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,37,1,7.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,42,1,8.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,47,1,9.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,60,1,10.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,68,1,11.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,72,1,12.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,78,2,13.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,91,2,14.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,96,2,15.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,108,2,16.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,110,2,17.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,116,2,18.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,120,4,19.0,154,1
0.53,0.53,0,0,0,0,153,8,20.0,132,4,20.0,154,1
0.37,0.54,1,1,1,1,3,0,1.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,6,0,2.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,16,0,3.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,19,0,4.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,24,0,5.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,29,0,6.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,34,1,7.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,40,1,8.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,42,1,9.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,44,2,10.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,51,3,11.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,61,3,12.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,68,4,13.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,76,5,14.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,81,5,15.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,83,5,16.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,89,5,17.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,103,5,18.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,105,6,19.0,0,0,0.0,0,0
0.37,0.54,1,1,1,1,113,6,20.0,0,0,0.0,0,0
0.37,0.54,1,1,0,0,113,6,20.0,8,0,1.0,114,0
0.37,0.54,1,1,0,0,113,6,20.0,17,0,2.0,114,0
0.37,0.54,1,1,0,0,113,6,20.0,28,1,3.0,114,0
0.37,0.54,1,1,0,0,113,6,20.0,35,1,4.0,114,0
0.37,0.54,1,1,0,0,113,6,20.0,50,1,5.0,114,0
0.37,0.54,1,1,0,0,113,6,20.0,57,1,6.0,114,0
0.37,0.54,1,1,0,0,113,6,20.0,72,1,7.0,114,0
0.37,0.54,1,1,0,0,113,6,20.0,89,1,8.0,114,0
0.37,0.54,1,1,0,0,113,6,20.0,97,2,9.0,114,0
0.37,0.54,1,1,0,0,113,6,20.0,109,2,10.0,114,0
0.37,0.54,1,1,0,0,113,6,20.0,115,2,10.83,114,0
0.45,0.54,1,1,1,1,9,1,1.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,19,1,2.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,24,1,3.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,29,4,4.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,32,4,5.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,35,4,6.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,41,4,7.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,46,5,8.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,55,5,9.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,63,5,10.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,65,5,11.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,81,5,12.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,87,5,13.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,94,5,14.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,101,6,15.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,104,6,16.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,112,6,17.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,116,7,18.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,117,7,19.0,0,0,0.0,0,0
0.45,0.54,1,1,1,1,120,8,20.0,0,0,0.0,0,0
0.45,0.54,1,1,0,0,120,8,20.0,7,0,1.0,121,0
0.45,0.54,1,1,0,0,120,8,20.0,10,0,2.0,121,0
0.45,0.54,1,1,0,0,120,8,20.0,11,2,3.0,121,0
0.45,0.54,1,1,0,0,120,8,20.0,24,3,4.0,121,0
0.45,0.54,1,1,0,0,120,8,20.0,37,3,5.0,121,0
0.45,0.54,1,1,0,0,120,8,20.0,52,4,6.0,121,0
0.45,0.54,1,1,0,0,120,8,20.0,71,4,7.0,121,0
0.45,0.54,1,1,0,0,120,8,20.0,74,4,8.0,121,0
0.45,0.54,1,1,0,0,120,8,20.0,91,4,9.0,121,0
0.45,0.54,1,1,0,0,120,8,20.0,99,5,10.0,121,0
0.45,0.54,1,1,0,0,120,8,20.0,107,5,11.0,121,0
0.45,0.54,1,1,0,0,120,8,20.0,118,5,12.0,121,0
0.45,0.54,1,1,0,0,120,8,20.0,123,5,12.67,121,0
0.59,0.61,1,0,1,0,0,0,0.0,9,0,1.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,14,0,2.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,18,0,3.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,27,0,4.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,33,0,5.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,41,0,6.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,50,0,7.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,58,0,8.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,62,1,9.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,76,1,10.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,80,2,11.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,89,2,12.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,110,2,13.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,113,2,14.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,116,2,15.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,126,2,16.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,143,2,17.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,144,4,18.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,150,5,19.0,0,0
0.59,0.61,1,0,1,0,0,0,0.0,154,6,20.0,0,0
0.59,0.61,1,0,0,1,5,0,1.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,7,0,2.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,11,0,3.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,13,0,4.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,28,0,5.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,38,0,6.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,47,0,7.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,55,0,8.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,58,0,9.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,63,0,10.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,70,0,11.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,78,1,12.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,88,1,13.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,100,1,14.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,102,1,15.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,117,3,16.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,120,3,17.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,128,3,18.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,139,3,19.0,154,6,20.0,155,0
0.59,0.61,1,0,0,1,154,3,20.0,154,6,20.0,155,0
0.48,0.56,0,0,1,1,2,1,1.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,5,1,2.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,12,1,3.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,14,2,4.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,18,2,5.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,24,2,6.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,32,2,7.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,37,3,8.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,53,3,9.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,59,3,10.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,62,3,11.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,66,3,12.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,70,3,13.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,80,3,14.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,82,5,15.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,93,5,16.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,105,5,17.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,107,5,18.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,118,5,19.0,0,0,0.0,0,0
0.48,0.56,0,0,1,1,130,5,20.0,0,0,0.0,0,0
0.48,0.56,0,0,0,0,130,5,20.0,5,1,1.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,17,1,2.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,19,1,3.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,24,1,4.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,35,1,5.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,40,1,6.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,45,2,7.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,48,2,8.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,60,2,9.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,68,2,10.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,79,2,11.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,93,3,12.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,97,4,13.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,105,4,14.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,109,5,15.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,116,6,16.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,123,7,17.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,130,8,18.0,131,0
0.48,0.56,0,0,0,0,130,5,20.0,131,8,18.17,131,0
0.35,0.56,1,1,1,1,6,0,1.0,0,0,0.0,0,0
0.35,0.56,1,1,1,1,11,0,2.0,0,0,0.0,0,0
0.35,0.56,1,1,1,1,18,0,3.0,0,0,0.0,0,0
0.35,0.56,1,1,1,1,28,0,4.0,0,0,0.0,0,0
0.35,0.56,1,1,1,1,32,0,5.0,0,0,0.0,0,0
0.35,0.56,1,1,1,1,38,0,6.0,0,0,0.0,0,0
0.35,0.56,1,1,1,1,43,0,7.0,0,0,0.0,0,0
0.35,0.56,1,1,1,1,46,0,8.0,0,0,0.0,0,0
0.35,0.56,1,1,1,1,48,2,9.0,0,0,0.0,0,0
